ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAIizQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.ChipPerformence	chipperformence	1591024169011	 	3.3.1
REQUEST	3218		Home	1591024179360	1591024179490	OK	 
REQUEST	3599		Home	1591024179382	1591024179491	OK	 
REQUEST	3437		Home	1591024179410	1591024179493	OK	 
REQUEST	3003		Home	1591024179376	1591024179493	OK	 
REQUEST	3108		Home	1591024179361	1591024179493	OK	 
REQUEST	3335		Home	1591024179374	1591024179494	OK	 
REQUEST	3600		Home	1591024179387	1591024179494	OK	 
REQUEST	3523		Home	1591024179420	1591024179495	OK	 
REQUEST	3521		Home	1591024179413	1591024179496	OK	 
REQUEST	3232		Home	1591024179407	1591024179498	OK	 
REQUEST	3111		Home	1591024179369	1591024179498	OK	 
REQUEST	3228		Home	1591024179388	1591024179499	OK	 
REQUEST	3223		Home	1591024179370	1591024179499	OK	 
REQUEST	3439		Home	1591024179420	1591024179500	OK	 
REQUEST	3109		Home	1591024179364	1591024179501	OK	 
REQUEST	3433		Home	1591024179389	1591024179501	OK	 
REQUEST	3522		Home	1591024179418	1591024179502	OK	 
REQUEST	3432		Home	1591024179386	1591024179503	OK	 
REQUEST	3343		Home	1591024179408	1591024179503	OK	 
REQUEST	3010		Home	1591024179405	1591024179505	OK	 
REQUEST	3331		Home	1591024179365	1591024179505	OK	 
REQUEST	3002		Home	1591024179372	1591024179505	OK	 
REQUEST	3608		Home	1591024179424	1591024179506	OK	 
REQUEST	3516		Home	1591024179387	1591024179507	OK	 
REQUEST	3220		Home	1591024179364	1591024179508	OK	 
REQUEST	3114		Home	1591024179378	1591024179511	OK	 
REQUEST	3341		Home	1591024179395	1591024179511	OK	 
REQUEST	3348		Home	1591024179385	1591024179511	OK	 
REQUEST	3007		Home	1591024179390	1591024179512	OK	 
REQUEST	3008		Home	1591024179393	1591024179513	OK	 
REQUEST	3431		Home	1591024179384	1591024179514	OK	 
REQUEST	3005		Home	1591024179383	1591024179515	OK	 
REQUEST	3107		Home	1591024179358	1591024179516	OK	 
REQUEST	3233		Home	1591024179415	1591024179517	OK	 
REQUEST	3225		Home	1591024179378	1591024179518	OK	 
REQUEST	2999		Home	1591024179365	1591024179518	OK	 
REQUEST	3119		Home	1591024179393	1591024179519	OK	 
REQUEST	3219		Home	1591024179361	1591024179519	OK	 
REQUEST	3357		Home	1591024179424	1591024179519	OK	 
REQUEST	3000		Home	1591024179367	1591024179520	OK	 
REQUEST	3116		Home	1591024179384	1591024179520	OK	 
REQUEST	3336		Home	1591024179378	1591024179521	OK	 
REQUEST	3517		Home	1591024179390	1591024179521	OK	 
REQUEST	3447		Home	1591024179449	1591024179522	OK	 
REQUEST	3448		Home	1591024179454	1591024179522	OK	 
REQUEST	3530		Home	1591024179448	1591024179523	OK	 
REQUEST	3445		Home	1591024179444	1591024179524	OK	 
REQUEST	3616		Home	1591024179455	1591024179524	OK	 
REQUEST	3363		Home	1591024179448	1591024179524	OK	 
REQUEST	3449		Home	1591024179456	1591024179525	OK	 
REQUEST	3533		Home	1591024179457	1591024179526	OK	 
REQUEST	3617		Home	1591024179456	1591024179526	OK	 
REQUEST	3444		Home	1591024179442	1591024179526	OK	 
REQUEST	3527		Home	1591024179441	1591024179528	OK	 
REQUEST	3365		Home	1591024179455	1591024179528	OK	 
REQUEST	3528		Home	1591024179443	1591024179528	OK	 
REQUEST	3529		Home	1591024179445	1591024179529	OK	 
REQUEST	3611		Home	1591024179441	1591024179529	OK	 
REQUEST	3442		Home	1591024179438	1591024179530	OK	 
REQUEST	3443		Home	1591024179440	1591024179530	OK	 
REQUEST	3525		Home	1591024179427	1591024179530	OK	 
REQUEST	3613		Home	1591024179446	1591024179531	OK	 
REQUEST	3615		Home	1591024179452	1591024179531	OK	 
REQUEST	3612		Home	1591024179443	1591024179532	OK	 
REQUEST	3359		Home	1591024179439	1591024179532	OK	 
REQUEST	3360		Home	1591024179442	1591024179533	OK	 
REQUEST	3364		Home	1591024179454	1591024179533	OK	 
REQUEST	3361		Home	1591024179444	1591024179534	OK	 
REQUEST	3610		Home	1591024179439	1591024179534	OK	 
REQUEST	3362		Home	1591024179447	1591024179536	OK	 
REQUEST	3531		Home	1591024179450	1591024179536	OK	 
REQUEST	3524		Home	1591024179424	1591024179538	OK	 
REQUEST	3231		Home	1591024179400	1591024179538	OK	 
REQUEST	3429		Home	1591024179374	1591024179540	OK	 
REQUEST	3601		Home	1591024179390	1591024179540	OK	 
REQUEST	3115		Home	1591024179382	1591024179541	OK	 
REQUEST	3332		Home	1591024179367	1591024179543	OK	 
REQUEST	3066		Home	1591024178980	1591024179547	OK	 
USER	Create	3366	START	1591024179549	1591024179549
USER	Update	3450	START	1591024179549	1591024179549
USER	Show	3534	START	1591024179549	1591024179549
USER	Delete	3618	START	1591024179549	1591024179549
USER	Create	3367	START	1591024179549	1591024179549
USER	Update	3451	START	1591024179550	1591024179550
USER	Show	3535	START	1591024179552	1591024179552
USER	Delete	3619	START	1591024179553	1591024179553
REQUEST	3450		Home	1591024179549	1591024179558	OK	 
REQUEST	3618		Home	1591024179549	1591024179561	OK	 
REQUEST	3367		Home	1591024179550	1591024179562	OK	 
REQUEST	3535		Home	1591024179554	1591024179564	OK	 
REQUEST	3619		Home	1591024179556	1591024179564	OK	 
REQUEST	3451		Home	1591024179551	1591024179566	OK	 
USER	Create	3368	START	1591024179565	1591024179565
USER	Update	3452	START	1591024179565	1591024179565
USER	Show	3536	START	1591024179569	1591024179569
REQUEST	3452		Home	1591024179568	1591024179572	OK	 
REQUEST	3368		Home	1591024179567	1591024179572	OK	 
USER	Update	3453	START	1591024179574	1591024179574
USER	Delete	3620	START	1591024179574	1591024179574
USER	Create	3369	START	1591024179574	1591024179574
USER	Show	3537	START	1591024179577	1591024179577
USER	Delete	3621	START	1591024179577	1591024179577
USER	Show	3538	START	1591024179579	1591024179579
USER	Delete	3622	START	1591024179579	1591024179579
USER	Create	3370	START	1591024179578	1591024179578
USER	Update	3454	START	1591024179579	1591024179579
USER	Create	3371	START	1591024179579	1591024179579
REQUEST	3536		Home	1591024179571	1591024179584	OK	 
REQUEST	3453		Home	1591024179574	1591024179585	OK	 
REQUEST	3620		Home	1591024179574	1591024179586	OK	 
REQUEST	3369		Home	1591024179574	1591024179587	OK	 
REQUEST	3371		Home	1591024179580	1591024179589	OK	 
REQUEST	3621		Home	1591024179579	1591024179591	OK	 
REQUEST	3537		Home	1591024179579	1591024179593	OK	 
REQUEST	3538		Home	1591024179579	1591024179594	OK	 
REQUEST	3370		Home	1591024179579	1591024179594	OK	 
USER	Update	3455	START	1591024179594	1591024179594
USER	Delete	3623	START	1591024179595	1591024179595
USER	Show	3539	START	1591024179595	1591024179595
USER	Create	3372	START	1591024179597	1591024179597
USER	Update	3456	START	1591024179598	1591024179598
USER	Show	3540	START	1591024179600	1591024179600
USER	Delete	3624	START	1591024179600	1591024179600
REQUEST	3539		Home	1591024179595	1591024179603	OK	 
REQUEST	3623		Home	1591024179595	1591024179605	OK	 
REQUEST	3455		Home	1591024179595	1591024179606	OK	 
REQUEST	3456		Home	1591024179598	1591024179607	OK	 
REQUEST	3372		Home	1591024179598	1591024179607	OK	 
USER	Create	3373	START	1591024179607	1591024179607
USER	Update	3457	START	1591024179609	1591024179609
REQUEST	3624		Home	1591024179600	1591024179611	OK	 
REQUEST	3540		Home	1591024179600	1591024179613	OK	 
USER	Show	3541	START	1591024179612	1591024179612
REQUEST	3373		Home	1591024179608	1591024179616	OK	 
USER	Delete	3625	START	1591024179616	1591024179616
REQUEST	3457		Home	1591024179610	1591024179619	OK	 
USER	Create	3374	START	1591024179620	1591024179620
USER	Update	3458	START	1591024179621	1591024179621
REQUEST	3541		Home	1591024179612	1591024179624	OK	 
REQUEST	3625		Home	1591024179617	1591024179627	OK	 
REQUEST	3458		Home	1591024179621	1591024179631	OK	 
USER	Show	3542	START	1591024179633	1591024179633
USER	Delete	3626	START	1591024179634	1591024179634
USER	Create	3375	START	1591024179634	1591024179634
USER	Show	3543	START	1591024179638	1591024179638
USER	Update	3459	START	1591024179637	1591024179637
REQUEST	3626		Home	1591024179634	1591024179648	OK	 
REQUEST	3543		Home	1591024179639	1591024179651	OK	 
REQUEST	3375		Home	1591024179634	1591024179652	OK	 
REQUEST	3459		Home	1591024179641	1591024179656	OK	 
USER	Create	3376	START	1591024179658	1591024179658
USER	Delete	3627	START	1591024179658	1591024179658
USER	Update	3460	START	1591024179662	1591024179662
REQUEST	3627		Home	1591024179658	1591024179670	OK	 
REQUEST	3376		Home	1591024179658	1591024179671	OK	 
REQUEST	3460		Home	1591024179662	1591024179674	OK	 
USER	Show	3544	START	1591024179704	1591024179704
USER	Delete	3628	START	1591024179705	1591024179705
USER	Create	3377	START	1591024179708	1591024179708
USER	Update	3461	START	1591024179711	1591024179711
REQUEST	3544		Home	1591024179705	1591024179714	OK	 
REQUEST	3628		Home	1591024179705	1591024179716	OK	 
REQUEST	3461		Home	1591024179713	1591024179719	OK	 
USER	Show	3545	START	1591024179718	1591024179718
REQUEST	3377		Home	1591024179708	1591024179721	OK	 
USER	Create	3378	START	1591024179721	1591024179721
USER	Delete	3629	START	1591024179721	1591024179721
USER	Update	3462	START	1591024179723	1591024179723
USER	Delete	3630	START	1591024179724	1591024179724
USER	Show	3546	START	1591024179724	1591024179724
REQUEST	3545		Home	1591024179719	1591024179728	OK	 
REQUEST	3629		Home	1591024179722	1591024179728	OK	 
REQUEST	3378		Home	1591024179722	1591024179729	OK	 
USER	Create	3379	START	1591024179730	1591024179730
REQUEST	3546		Home	1591024179724	1591024179732	OK	 
USER	Show	3547	START	1591024179733	1591024179733
USER	Update	3463	START	1591024179733	1591024179733
USER	Create	3380	START	1591024179736	1591024179736
REQUEST	3379		Home	1591024179731	1591024179737	OK	 
USER	Delete	3631	START	1591024179735	1591024179735
USER	Update	3464	START	1591024179740	1591024179740
REQUEST	3547		Home	1591024179733	1591024179744	OK	 
REQUEST	3463		Home	1591024179733	1591024179745	OK	 
USER	Show	3548	START	1591024179746	1591024179746
REQUEST	3380		Home	1591024179736	1591024179749	OK	 
REQUEST	3631		Home	1591024179735	1591024179750	OK	 
REQUEST	3464		Home	1591024179741	1591024179750	OK	 
USER	Delete	3632	START	1591024179752	1591024179752
REQUEST	3548		Home	1591024179746	1591024179753	OK	 
USER	Create	3381	START	1591024179754	1591024179754
USER	Update	3465	START	1591024179755	1591024179755
USER	Show	3549	START	1591024179757	1591024179757
USER	Delete	3633	START	1591024179757	1591024179757
USER	Create	3382	START	1591024179760	1591024179760
REQUEST	3632		Home	1591024179752	1591024179761	OK	 
REQUEST	3465		Home	1591024179755	1591024179762	OK	 
REQUEST	3381		Home	1591024179755	1591024179763	OK	 
USER	Show	3550	START	1591024179763	1591024179763
USER	Update	3466	START	1591024179763	1591024179763
REQUEST	3549		Home	1591024179757	1591024179766	OK	 
REQUEST	3633		Home	1591024179758	1591024179767	OK	 
USER	Delete	3634	START	1591024179767	1591024179767
USER	Create	3383	START	1591024179769	1591024179769
USER	Update	3467	START	1591024179769	1591024179769
REQUEST	3466		Home	1591024179764	1591024179773	OK	 
USER	Delete	3635	START	1591024179774	1591024179774
USER	Show	3551	START	1591024179774	1591024179774
REQUEST	3634		Home	1591024179767	1591024179778	OK	 
USER	Create	3384	START	1591024179779	1591024179779
USER	Update	3468	START	1591024179779	1591024179779
REQUEST	3383		Home	1591024179769	1591024179782	OK	 
REQUEST	3467		Home	1591024179769	1591024179782	OK	 
REQUEST	3635		Home	1591024179774	1591024179784	OK	 
REQUEST	3551		Home	1591024179775	1591024179787	OK	 
REQUEST	3468		Home	1591024179779	1591024179788	OK	 
REQUEST	3384		Home	1591024179779	1591024179789	OK	 
USER	Show	3552	START	1591024179789	1591024179789
USER	Delete	3636	START	1591024179791	1591024179791
USER	Create	3385	START	1591024179792	1591024179792
USER	Update	3469	START	1591024179794	1591024179794
USER	Show	3553	START	1591024179796	1591024179796
REQUEST	3552		Home	1591024179790	1591024179798	OK	 
USER	Delete	3637	START	1591024179799	1591024179799
USER	Create	3386	START	1591024179799	1591024179799
REQUEST	3636		Home	1591024179791	1591024179803	OK	 
REQUEST	3385		Home	1591024179793	1591024179803	OK	 
REQUEST	3469		Home	1591024179794	1591024179804	OK	 
REQUEST	3553		Home	1591024179797	1591024179804	OK	 
USER	Update	3470	START	1591024179805	1591024179805
USER	Delete	3638	START	1591024179805	1591024179805
USER	Show	3554	START	1591024179805	1591024179805
USER	Create	3387	START	1591024179805	1591024179805
USER	Update	3471	START	1591024179805	1591024179805
REQUEST	3637		Home	1591024179799	1591024179808	OK	 
REQUEST	3386		Home	1591024179799	1591024179808	OK	 
USER	Show	3555	START	1591024179808	1591024179808
USER	Delete	3639	START	1591024179810	1591024179810
USER	Update	3472	START	1591024179810	1591024179810
USER	Create	3388	START	1591024179810	1591024179810
REQUEST	3387		Home	1591024179805	1591024179813	OK	 
REQUEST	3554		Home	1591024179805	1591024179813	OK	 
REQUEST	3471		Home	1591024179805	1591024179815	OK	 
REQUEST	3555		Home	1591024179808	1591024179815	OK	 
USER	Show	3556	START	1591024179816	1591024179816
REQUEST	3388		Home	1591024179810	1591024179818	OK	 
REQUEST	3472		Home	1591024179810	1591024179821	OK	 
REQUEST	3639		Home	1591024179810	1591024179821	OK	 
REQUEST	3556		Home	1591024179816	1591024179824	OK	 
USER	Delete	3640	START	1591024179824	1591024179824
USER	Create	3389	START	1591024179824	1591024179824
USER	Update	3473	START	1591024179826	1591024179826
USER	Create	3390	START	1591024179828	1591024179828
USER	Delete	3641	START	1591024179828	1591024179828
USER	Show	3557	START	1591024179826	1591024179826
REQUEST	3640		Home	1591024179824	1591024179831	OK	 
USER	Update	3474	START	1591024179831	1591024179831
USER	Show	3558	START	1591024179832	1591024179832
REQUEST	3389		Home	1591024179826	1591024179834	OK	 
REQUEST	3473		Home	1591024179826	1591024179835	OK	 
REQUEST	3557		Home	1591024179828	1591024179835	OK	 
REQUEST	3641		Home	1591024179829	1591024179836	OK	 
USER	Create	3391	START	1591024179837	1591024179837
USER	Update	3475	START	1591024179837	1591024179837
USER	Delete	3642	START	1591024179836	1591024179836
REQUEST	3474		Home	1591024179831	1591024179840	OK	 
USER	Show	3559	START	1591024179840	1591024179840
USER	Delete	3643	START	1591024179843	1591024179843
REQUEST	3475		Home	1591024179837	1591024179847	OK	 
REQUEST	3642		Home	1591024179837	1591024179848	OK	 
REQUEST	3391		Home	1591024179837	1591024179849	OK	 
REQUEST	3559		Home	1591024179840	1591024179851	OK	 
REQUEST	3643		Home	1591024179843	1591024179854	OK	 
USER	Update	3476	START	1591024179857	1591024179857
USER	Create	3392	START	1591024179856	1591024179856
USER	Show	3560	START	1591024179859	1591024179859
USER	Delete	3644	START	1591024179861	1591024179861
USER	Update	3477	START	1591024179861	1591024179861
USER	Create	3393	START	1591024179861	1591024179861
REQUEST	3476		Home	1591024179857	1591024179866	OK	 
REQUEST	3392		Home	1591024179857	1591024179868	OK	 
REQUEST	3560		Home	1591024179859	1591024179869	OK	 
REQUEST	3477		Home	1591024179861	1591024179870	OK	 
REQUEST	3644		Home	1591024179861	1591024179871	OK	 
REQUEST	3393		Home	1591024179861	1591024179872	OK	 
USER	Delete	3645	START	1591024179872	1591024179872
USER	Show	3561	START	1591024179872	1591024179872
USER	Create	3394	START	1591024179875	1591024179875
USER	Update	3478	START	1591024179875	1591024179875
USER	Show	3562	START	1591024179877	1591024179877
USER	Delete	3646	START	1591024179877	1591024179877
USER	Create	3395	START	1591024179877	1591024179877
REQUEST	3645		Home	1591024179873	1591024179881	OK	 
REQUEST	3561		Home	1591024179873	1591024179883	OK	 
REQUEST	3394		Home	1591024179875	1591024179887	OK	 
REQUEST	3562		Home	1591024179877	1591024179888	OK	 
REQUEST	3395		Home	1591024179878	1591024179889	OK	 
USER	Show	3563	START	1591024179891	1591024179891
USER	Update	3479	START	1591024179891	1591024179891
REQUEST	3563		Home	1591024179892	1591024179896	OK	 
REQUEST	3479		Home	1591024179892	1591024179896	OK	 
USER	Delete	3647	START	1591024179899	1591024179899
USER	Create	3396	START	1591024179900	1591024179900
USER	Update	3480	START	1591024179907	1591024179907
REQUEST	3396		Home	1591024179900	1591024179909	OK	 
REQUEST	3647		Home	1591024179900	1591024179914	OK	 
USER	Show	3564	START	1591024179916	1591024179916
REQUEST	3480		Home	1591024179908	1591024179918	OK	 
REQUEST	3564		Home	1591024179917	1591024179924	OK	 
USER	Delete	3648	START	1591024179923	1591024179923
USER	Create	3397	START	1591024179927	1591024179927
REQUEST	3648		Home	1591024179924	1591024179932	OK	 
REQUEST	3397		Home	1591024179929	1591024179936	OK	 
USER	Update	3481	START	1591024179936	1591024179936
USER	Show	3565	START	1591024179939	1591024179939
REQUEST	3481		Home	1591024179936	1591024179944	OK	 
USER	Delete	3649	START	1591024179946	1591024179946
REQUEST	3565		Home	1591024179940	1591024179948	OK	 
USER	Create	3398	START	1591024179949	1591024179949
USER	Show	3566	START	1591024179950	1591024179950
USER	Update	3482	START	1591024179949	1591024179949
USER	Delete	3650	START	1591024179953	1591024179953
USER	Create	3399	START	1591024179953	1591024179953
REQUEST	3649		Home	1591024179946	1591024179958	OK	 
USER	Update	3483	START	1591024179961	1591024179961
REQUEST	3482		Home	1591024179950	1591024179964	OK	 
REQUEST	3650		Home	1591024179953	1591024179967	OK	 
REQUEST	3399		Home	1591024179953	1591024179969	OK	 
REQUEST	3483		Home	1591024179961	1591024179969	OK	 
USER	Show	3567	START	1591024179972	1591024179972
USER	Delete	3651	START	1591024179973	1591024179973
USER	Create	3400	START	1591024179976	1591024179976
REQUEST	3651		Home	1591024179973	1591024179982	OK	 
REQUEST	3567		Home	1591024179973	1591024179982	OK	 
REQUEST	3400		Home	1591024179977	1591024179984	OK	 
USER	Update	3484	START	1591024179987	1591024179987
USER	Show	3568	START	1591024179988	1591024179988
USER	Delete	3652	START	1591024179992	1591024179992
USER	Create	3401	START	1591024179992	1591024179992
REQUEST	3484		Home	1591024179988	1591024179995	OK	 
USER	Update	3485	START	1591024179995	1591024179995
USER	Show	3569	START	1591024179995	1591024179995
REQUEST	3568		Home	1591024179990	1591024179996	OK	 
REQUEST	3401		Home	1591024179992	1591024179999	OK	 
REQUEST	3652		Home	1591024179992	1591024180000	OK	 
USER	Delete	3653	START	1591024179998	1591024179998
